Gene seq,Link to JGI page
104,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_005115_3_1079
14,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_025835_3_578
366,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052322&data_type=assembled&gene_oid=Ga0504715_051182_2_367
3340,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052322&data_type=assembled&gene_oid=Ga0504715_001374_1_1620
94,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052322&data_type=assembled&gene_oid=Ga0504715_017444_2_643
17224,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052322&data_type=assembled&gene_oid=Ga0504715_001930_2_1363
5414,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052322&data_type=assembled&gene_oid=Ga0504715_004537_1_1104
411,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052342&data_type=assembled&gene_oid=Ga0529043_17893_291_701
259,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052342&data_type=assembled&gene_oid=Ga0529043_11353_1_816
540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052342&data_type=assembled&gene_oid=Ga0529043_07498_201_740
3607,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052323&data_type=assembled&gene_oid=Ga0504716_03635_2_1084
9084,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052323&data_type=assembled&gene_oid=Ga0504716_01951_2_1363
330,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052323&data_type=assembled&gene_oid=Ga0504716_69878_1_330
321,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_175295_1_321
5492,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_005129_2_1363
444,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_014077_506_949
225,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_068936_2_226
6685,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_006132_2_1333
240,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_015776_1_903
2327,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_002390_123_1961
366,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_023101_3_368
54,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052333&data_type=assembled&gene_oid=Ga0504730_033678_1_648
130,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035592&data_type=assembled&gene_oid=Ga0374548_004875_2_1261
29,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035592&data_type=assembled&gene_oid=Ga0374548_018337_3_680
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035592&data_type=assembled&gene_oid=Ga0374548_010538_1_828
46,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035592&data_type=assembled&gene_oid=Ga0374548_021430_3_629
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035592&data_type=assembled&gene_oid=Ga0374548_021149_1_633
19,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035592&data_type=assembled&gene_oid=Ga0374548_015008_2_745
191,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_002689_7_1830
96,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_009605_3_1235
116,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_013525_119_1084
51,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_021645_24_896
170,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_005413_2_1513
9,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_064786_3_560
30,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_028944_3_794
45,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_024440_9_851
29,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035588&data_type=assembled&gene_oid=Ga0374544_025662_3_833
37,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_011282_3_992
159,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_002471_3_1619
236,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_007131_2_1177
26,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_016408_3_851
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_009521_3_1049
490,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001944_56_1816
94,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_009089_160_1074
22,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_056963_1_507
817,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001692_1_1788
89,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_015242_16_879
84,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_005001_3_1280
158,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001733_210_1979
22,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_037962_2_601
450,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_062101_40_489
48,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_019048_2_730
401,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_006622_68_1210
180,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_005366_3_1088
40,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_011987_1_972
164,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_003910_1_1305
138,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_021727_3_758
330,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001890_46_1866
228,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001563_74_1936
62,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_008264_1_1086
153,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_005953_2_1240
296,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_010369_2_1027
330,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001238_251_2134
628,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001072_92_2023
839,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001838_65_1816
29,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_039191_3_593
329,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001719_1_1863
120,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_006865_121_1194
75,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_011134_175_999
85,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_002963_63_1637
134,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_007851_1_1101
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_015338_36_875
31,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_015889_2_865
549,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001677_28_1965
221,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_001767_132_1988
106,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_004082_3_1352
100,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_006085_3_1151
43,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_011347_3_986
183,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_086366_3_185
52,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_005501_62_1297
47,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035575&data_type=assembled&gene_oid=Ga0374535_016263_1_855
648,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_031064_2_823
2608,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_011200_3_1256
1951,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_004209_35_1888
3760,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_007586_123_1622
2194,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_011857_89_1318
202,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_045307_3_686
2138,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_004501_72_1892
9424,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_006154_281_1780
649,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_019467_1_1011
599,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_024588_3_809
336,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_206848_2_337
326,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_008934_3_1484
237,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_103405_2_238
114,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052337&data_type=assembled&gene_oid=Ga0529047_061573_1_591
105,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_033678_1_840
56,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_020300_1_1008
173,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_002810_310_2148
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_049990_1_735
17,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_076364_2_619
610,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_002100_25_1908
49,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_012804_1_1170
343,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_002972_176_2038
82,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_028181_3_929
80,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_038813_1_816
129,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_004444_155_1831
161,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_004374_2_1771
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_078075_1_612
158,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_002345_227_2035
63,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_026093_1_960
931,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_003129_29_1966
786,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_007847_139_1491
267,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_005188_3_1598
149,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_009129_1_1089
279,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_003460_49_1911
273,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_003104_178_1998
92,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_012570_114_1253
1978,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_003536_140_1891
185,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_004124_1_1725
311,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_003542_18_1841
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_036918_3_824
122,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_005265_1_1659
94,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_011957_1_1278
81,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_037877_4_825
63,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_012621_60_1256
1167,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_004173_1_1821
28,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_095219_2_565
70,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_033379_1_861
371,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_010665_44_1321
87,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_044408_49_771
190,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_004610_100_1809
109,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_004450_35_1726
65,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035591&data_type=assembled&gene_oid=Ga0374547_015838_26_1156
97,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_003160_299_1537
510,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_046017_16_525
79,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_013373_3_695
138,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_004091_2_1402
124,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_002421_108_1691
100,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_007023_100_1155
11,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_063201_3_494
114,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_006655_2_1069
205,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035595&data_type=assembled&gene_oid=Ga0374551_009435_1_1050
429,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_051829_3_431
186,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_060062_1_186
78,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_015679_1_984
417,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_109932_1_417
